Sample,Barcode,"",Glucose Avg(g/L),Xylose Avg(g/L),Pyruvate Avg(g/L),Xylitol Avg(g/L),Succinate Avg(g/L),Lactate Avg(g/L),Glycerol Avg(g/L),Formate Avg(g/L),Acetate Avg(g/L),Ethanol Avg(g/L),Cellobiose Avg(g/L)
20191119-t-246,I0043774,T0046674,0.0,0.2763502962,0.258130278,0.0,0.0,0.1752353264,0.3717268104,0.0,0.00733680744,0.1220942533,0.0
20191119-f-246,I0043800,T0046623,0.0,0.2353858244,0.0,0.0,0.0,0.1276082288,0.3173808178,0.0,0.03148757476,0.0452757532,0.0
20191119-t-247,I0044008,T0041778,0.0,0.2220347635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20191119-f-247,I0043963,T0041728,0.0,0.2351260995,0.0,0.0,0.0,0.1273740208,0.2930359054,0.7324961035,0.0,0.0446938891,0.0
20191119-t-248,I0043814,T0046644,9.7141713504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0494022431,0.0
20191119-f-248,I0043883,T0046668,7.4601949952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0500776293,0.0
20191119-BL-BL,I0043925,T0046664,11.6605839584,0.0,0.0,0.0,0.0,0.1291215728,0.2922365642,0.7189444112,0.0,0.0513860173,0.0


Sample,Barcode,Parent Barcode,batch,condition,strain_int
20191119-BL-BL,I0043925,,20191119,BL,BL
20191119-f-248,I0043883,,20191119,f,248
20191119-t-248,I0043814,,20191119,t,248
20191119-f-247,I0043963,,20191119,f,247
20191119-t-247,I0044008,,20191119,t,247
20191119-f-246,I0043800,,20191119,f,246
20191119-t-246,I0043774,,20191119,t,246
20191119-f-245,I0043893,,20191119,f,245
20191119-t-245,I0043919,,20191119,t,245
20191119-f-244,I0043917,,20191119,f,244
20191119-f-244,I0043939,,20191119,f,244
20191119-f-243,I0043912,,20191119,f,243
20191119-t-243,I0043798,,20191119,t,243
20191119-f-242,I0043705,,20191119,f,242
20191119-t-242,I0043859,,20191119,t,242
20191119-f-241,I0043886,,20191119,f,241
20191119-t-241,I0043860,,20191119,t,241
20191119-f-240,I0043856,,20191119,f,240
20191119-t-240,I0043870,,20191119,t,240
20191119-f-239,I0043646,,20191119,f,239
20191119-f-239,I0043677,,20191119,f,239
20191119-f-238,I0043956,,20191119,f,238
20191119-t-238,I0043733,,20191119,t,238
20191119-f-237,I0043992,,20191119,f,237
20191119-t-237,I0043952,,20191119,t,237
20191119-f-236,I0043911,,20191119,f,236
20191119-t-236,I0043799,,20191119,t,236
20191119-f-235,I0043809,,20191119,f,235
20191119-t-235,I0043787,,20191119,t,235
20191119-f-234,I0043645,,20191119,f,234
20191119-f-234,I0043900,,20191119,f,234
20191119-f-233,I0043896,,20191119,f,233
20191119-t-233,I0044127,,20191119,t,233
20191119-f-232,I0043772,,20191119,f,232
20191119-t-232,I0044052,,20191119,t,232
20191119-f-231,I0043694,,20191119,f,231
20191119-t-231,I0044055,,20191119,t,231
20191119-f-230,I0044030,,20191119,f,230
20191119-t-230,I0043626,,20191119,t,230
20191119-f-229,I0044076,,20191119,f,229
20191119-f-229,I0044071,,20191119,f,229


